id,name,mal_id,source,image,image_fallback,image_small,rarity,active
7126,Kishirika Kishirisu,111745,,https://cdn.myanimelist.net/images/characters/10/267699.webp,https://cdn.myanimelist.net/images/characters/10/267699.jpg,https://cdn.myanimelist.net/images/characters/10/267699t.webp,0,1
7127,Mei Sunohara,4611,,https://cdn.myanimelist.net/images/characters/12/111608.webp,https://cdn.myanimelist.net/images/characters/12/111608.jpg,https://cdn.myanimelist.net/images/characters/12/111608t.webp,0,1
7128,Minato Hinageshi,167939,,https://cdn.myanimelist.net/images/characters/4/372605.webp,https://cdn.myanimelist.net/images/characters/4/372605.jpg,https://cdn.myanimelist.net/images/characters/4/372605t.webp,0,1
7129,Jean Valjean,7908,,https://cdn.myanimelist.net/images/characters/16/277518.webp,https://cdn.myanimelist.net/images/characters/16/277518.jpg,https://cdn.myanimelist.net/images/characters/16/277518t.webp,0,1
7130,Qwenthur Barbotage,38663,,https://cdn.myanimelist.net/images/characters/8/293966.webp,https://cdn.myanimelist.net/images/characters/8/293966.jpg,https://cdn.myanimelist.net/images/characters/8/293966t.webp,0,1
7131,Kogitsunemaru,134387,,https://cdn.myanimelist.net/images/characters/2/353535.webp,https://cdn.myanimelist.net/images/characters/2/353535.jpg,https://cdn.myanimelist.net/images/characters/2/353535t.webp,0,1
7132,Hotarubi,2363,,https://cdn.myanimelist.net/images/characters/10/32051.webp,https://cdn.myanimelist.net/images/characters/10/32051.jpg,https://cdn.myanimelist.net/images/characters/10/32051t.webp,0,1
7133,Miku Kohinata,51739,,https://cdn.myanimelist.net/images/characters/13/331646.webp,https://cdn.myanimelist.net/images/characters/13/331646.jpg,https://cdn.myanimelist.net/images/characters/13/331646t.webp,0,1
7134,Rio Yamamoto,131423,,https://cdn.myanimelist.net/images/characters/15/395929.webp,https://cdn.myanimelist.net/images/characters/15/395929.jpg,https://cdn.myanimelist.net/images/characters/15/395929t.webp,0,1
7135,Ying,194503,,https://cdn.myanimelist.net/images/characters/15/550734.webp,https://cdn.myanimelist.net/images/characters/15/550734.jpg,https://cdn.myanimelist.net/images/characters/15/550734t.webp,0,1
7136,Asuka Kudou,69437,,https://cdn.myanimelist.net/images/characters/13/192535.webp,https://cdn.myanimelist.net/images/characters/13/192535.jpg,https://cdn.myanimelist.net/images/characters/13/192535t.webp,0,1
7137,Sharrkan Amun-Ra,46502,,https://cdn.myanimelist.net/images/characters/7/197407.webp,https://cdn.myanimelist.net/images/characters/7/197407.jpg,https://cdn.myanimelist.net/images/characters/7/197407t.webp,0,1
7138,Yuna,156973,,https://cdn.myanimelist.net/images/characters/11/353169.webp,https://cdn.myanimelist.net/images/characters/11/353169.jpg,https://cdn.myanimelist.net/images/characters/11/353169t.webp,0,1
7139,Ion Fortuna,1536,,https://cdn.myanimelist.net/images/characters/8/66336.webp,https://cdn.myanimelist.net/images/characters/8/66336.jpg,https://cdn.myanimelist.net/images/characters/8/66336t.webp,0,1
7140,Agni,16735,,https://cdn.myanimelist.net/images/characters/12/70191.webp,https://cdn.myanimelist.net/images/characters/12/70191.jpg,https://cdn.myanimelist.net/images/characters/12/70191t.webp,0,1
7141,Sensei,87903,,https://cdn.myanimelist.net/images/characters/4/262005.webp,https://cdn.myanimelist.net/images/characters/4/262005.jpg,https://cdn.myanimelist.net/images/characters/4/262005t.webp,0,1
7142,Zenon Zogratis,178641,,https://cdn.myanimelist.net/images/characters/10/476134.webp,https://cdn.myanimelist.net/images/characters/10/476134.jpg,https://cdn.myanimelist.net/images/characters/10/476134t.webp,0,1
7143,Himari Azuma,178276,,https://cdn.myanimelist.net/images/characters/7/532662.webp,https://cdn.myanimelist.net/images/characters/7/532662.jpg,https://cdn.myanimelist.net/images/characters/7/532662t.webp,0,1
7144,Stiyl Magnus,13915,,https://cdn.myanimelist.net/images/characters/2/111818.webp,https://cdn.myanimelist.net/images/characters/2/111818.jpg,https://cdn.myanimelist.net/images/characters/2/111818t.webp,0,1
7145,Akio Asakura,8557,,https://cdn.myanimelist.net/images/characters/12/476062.webp,https://cdn.myanimelist.net/images/characters/12/476062.jpg,https://cdn.myanimelist.net/images/characters/12/476062t.webp,0,1
7146,Mana Ouma,55165,,https://cdn.myanimelist.net/images/characters/14/150755.webp,https://cdn.myanimelist.net/images/characters/14/150755.jpg,https://cdn.myanimelist.net/images/characters/14/150755t.webp,0,1
7147,Pakkun,2766,,https://cdn.myanimelist.net/images/characters/13/54922.webp,https://cdn.myanimelist.net/images/characters/13/54922.jpg,https://cdn.myanimelist.net/images/characters/13/54922t.webp,0,1
7148,Rui Hanazawa,2436,,https://cdn.myanimelist.net/images/characters/2/133205.webp,https://cdn.myanimelist.net/images/characters/2/133205.jpg,https://cdn.myanimelist.net/images/characters/2/133205t.webp,0,1
7149,Taka Kamitani,88187,,https://cdn.myanimelist.net/images/characters/6/342443.webp,https://cdn.myanimelist.net/images/characters/6/342443.jpg,https://cdn.myanimelist.net/images/characters/6/342443t.webp,0,1
7150,Satsuki Kusakabe,267,,https://cdn.myanimelist.net/images/characters/4/55560.webp,https://cdn.myanimelist.net/images/characters/4/55560.jpg,https://cdn.myanimelist.net/images/characters/4/55560t.webp,0,1
7151,Manabu Horikita,152157,,https://cdn.myanimelist.net/images/characters/13/539127.webp,https://cdn.myanimelist.net/images/characters/13/539127.jpg,https://cdn.myanimelist.net/images/characters/13/539127t.webp,0,1
7152,Hakuren Oak,14841,,https://cdn.myanimelist.net/images/characters/2/55824.webp,https://cdn.myanimelist.net/images/characters/2/55824.jpg,https://cdn.myanimelist.net/images/characters/2/55824t.webp,0,1
7153,Rau Le Creuset,7205,,https://cdn.myanimelist.net/images/characters/14/30439.webp,https://cdn.myanimelist.net/images/characters/14/30439.jpg,https://cdn.myanimelist.net/images/characters/14/30439t.webp,0,1
7154,Haru Yoshioka,4802,,https://cdn.myanimelist.net/images/characters/14/76675.webp,https://cdn.myanimelist.net/images/characters/14/76675.jpg,https://cdn.myanimelist.net/images/characters/14/76675t.webp,0,1
7155,Futaba Ooki,19561,,https://cdn.myanimelist.net/images/characters/3/309558.webp,https://cdn.myanimelist.net/images/characters/3/309558.jpg,https://cdn.myanimelist.net/images/characters/3/309558t.webp,0,1
7156,Youko Inokuma,50231,,https://cdn.myanimelist.net/images/characters/3/213439.webp,https://cdn.myanimelist.net/images/characters/3/213439.jpg,https://cdn.myanimelist.net/images/characters/3/213439t.webp,0,1
7157,Ayuko Hayami,15219,,https://cdn.myanimelist.net/images/characters/14/283859.webp,https://cdn.myanimelist.net/images/characters/14/283859.jpg,https://cdn.myanimelist.net/images/characters/14/283859t.webp,0,1
7158,Kozakura,188012,,https://cdn.myanimelist.net/images/characters/2/422432.webp,https://cdn.myanimelist.net/images/characters/2/422432.jpg,https://cdn.myanimelist.net/images/characters/2/422432t.webp,0,1
7159,Hideyuki Maya,87983,,https://cdn.myanimelist.net/images/characters/7/273777.webp,https://cdn.myanimelist.net/images/characters/7/273777.jpg,https://cdn.myanimelist.net/images/characters/7/273777t.webp,0,1
7160,Miyabi Serizawa,182638,,https://cdn.myanimelist.net/images/characters/2/478377.webp,https://cdn.myanimelist.net/images/characters/2/478377.jpg,https://cdn.myanimelist.net/images/characters/2/478377t.webp,0,1
7161,Azazel,33171,,https://cdn.myanimelist.net/images/characters/11/166061.webp,https://cdn.myanimelist.net/images/characters/11/166061.jpg,https://cdn.myanimelist.net/images/characters/11/166061t.webp,0,1
7162,Aiko Senoo,5754,,https://cdn.myanimelist.net/images/characters/3/424687.webp,https://cdn.myanimelist.net/images/characters/3/424687.jpg,https://cdn.myanimelist.net/images/characters/3/424687t.webp,0,1
7163,Riko Brzenska,84707,,https://cdn.myanimelist.net/images/characters/6/212007.webp,https://cdn.myanimelist.net/images/characters/6/212007.jpg,https://cdn.myanimelist.net/images/characters/6/212007t.webp,0,1
7164,Saburou,106295,,https://cdn.myanimelist.net/images/characters/6/252929.webp,https://cdn.myanimelist.net/images/characters/6/252929.jpg,https://cdn.myanimelist.net/images/characters/6/252929t.webp,0,1
7165,Tsumugu Kinagase,94265,,https://cdn.myanimelist.net/images/characters/6/276158.webp,https://cdn.myanimelist.net/images/characters/6/276158.jpg,https://cdn.myanimelist.net/images/characters/6/276158t.webp,0,1
7166,Rion Akao,227560,,https://cdn.myanimelist.net/images/characters/16/548404.webp,https://cdn.myanimelist.net/images/characters/16/548404.jpg,https://cdn.myanimelist.net/images/characters/16/548404t.webp,0,1
7167,Fuuka Aoi,123986,,https://cdn.myanimelist.net/images/characters/14/300988.webp,https://cdn.myanimelist.net/images/characters/14/300988.jpg,https://cdn.myanimelist.net/images/characters/14/300988t.webp,0,1
7168,Kanon Gemini,10784,,https://cdn.myanimelist.net/images/characters/7/100511.webp,https://cdn.myanimelist.net/images/characters/7/100511.jpg,https://cdn.myanimelist.net/images/characters/7/100511t.webp,0,1
7169,Jesus Christ,82491,,https://cdn.myanimelist.net/images/characters/15/274764.webp,https://cdn.myanimelist.net/images/characters/15/274764.jpg,https://cdn.myanimelist.net/images/characters/15/274764t.webp,0,1
7170,Mitsuba Sanguu,112761,,https://cdn.myanimelist.net/images/characters/6/282911.webp,https://cdn.myanimelist.net/images/characters/6/282911.jpg,https://cdn.myanimelist.net/images/characters/6/282911t.webp,0,1
7171,Shigure Kitami,24837,,https://cdn.myanimelist.net/images/characters/12/313558.webp,https://cdn.myanimelist.net/images/characters/12/313558.jpg,https://cdn.myanimelist.net/images/characters/12/313558t.webp,0,1
7172,Wade Winston Wilson,114231,,https://cdn.myanimelist.net/images/characters/3/333417.webp,https://cdn.myanimelist.net/images/characters/3/333417.jpg,https://cdn.myanimelist.net/images/characters/3/333417t.webp,0,1
7173,Goushi Kaneshiro,139372,,https://cdn.myanimelist.net/images/characters/14/306396.webp,https://cdn.myanimelist.net/images/characters/14/306396.jpg,https://cdn.myanimelist.net/images/characters/14/306396t.webp,0,1
7174,Atla,112907,,https://cdn.myanimelist.net/images/characters/11/330063.webp,https://cdn.myanimelist.net/images/characters/11/330063.jpg,https://cdn.myanimelist.net/images/characters/11/330063t.webp,0,1
7175,Rin,197817,,https://cdn.myanimelist.net/images/characters/13/463440.webp,https://cdn.myanimelist.net/images/characters/13/463440.jpg,https://cdn.myanimelist.net/images/characters/13/463440t.webp,0,1
7176,Gloxinia,138332,,https://cdn.myanimelist.net/images/characters/8/462637.webp,https://cdn.myanimelist.net/images/characters/8/462637.jpg,https://cdn.myanimelist.net/images/characters/8/462637t.webp,0,1
7177,Shiori Goshiki,210104,,https://cdn.myanimelist.net/images/characters/12/509995.webp,https://cdn.myanimelist.net/images/characters/12/509995.jpg,https://cdn.myanimelist.net/images/characters/12/509995t.webp,0,1
7178,Arsène Lupin,137016,,https://cdn.myanimelist.net/images/characters/7/544742.webp,https://cdn.myanimelist.net/images/characters/7/544742.jpg,https://cdn.myanimelist.net/images/characters/7/544742t.webp,0,1
7179,Lisa,17231,,https://cdn.myanimelist.net/images/characters/5/354294.webp,https://cdn.myanimelist.net/images/characters/5/354294.jpg,https://cdn.myanimelist.net/images/characters/5/354294t.webp,0,1
7180,Homura,12986,,https://cdn.myanimelist.net/images/characters/15/109440.webp,https://cdn.myanimelist.net/images/characters/15/109440.jpg,https://cdn.myanimelist.net/images/characters/15/109440t.webp,0,1
7181,Honoka Mitsui,72565,,https://cdn.myanimelist.net/images/characters/9/549564.webp,https://cdn.myanimelist.net/images/characters/9/549564.jpg,https://cdn.myanimelist.net/images/characters/9/549564t.webp,0,1
7182,Corticarte Apa Lagranges,2913,,https://cdn.myanimelist.net/images/characters/4/113827.webp,https://cdn.myanimelist.net/images/characters/4/113827.jpg,https://cdn.myanimelist.net/images/characters/4/113827t.webp,0,1
7183,Chihiro Komiya,75640,,https://cdn.myanimelist.net/images/characters/16/298202.webp,https://cdn.myanimelist.net/images/characters/16/298202.jpg,https://cdn.myanimelist.net/images/characters/16/298202t.webp,0,1
7184,Takafumi Yokozawa,42002,,https://cdn.myanimelist.net/images/characters/4/249361.webp,https://cdn.myanimelist.net/images/characters/4/249361.jpg,https://cdn.myanimelist.net/images/characters/4/249361t.webp,0,1
7185,Fate Graphite,169766,,https://cdn.myanimelist.net/images/characters/7/398702.webp,https://cdn.myanimelist.net/images/characters/7/398702.jpg,https://cdn.myanimelist.net/images/characters/7/398702t.webp,0,1
7186,Hiroko Takashiro,18612,,https://cdn.myanimelist.net/images/characters/9/119140.webp,https://cdn.myanimelist.net/images/characters/9/119140.jpg,https://cdn.myanimelist.net/images/characters/9/119140t.webp,0,1
7187,Luna Heela,188860,,https://cdn.myanimelist.net/images/characters/14/424887.webp,https://cdn.myanimelist.net/images/characters/14/424887.jpg,https://cdn.myanimelist.net/images/characters/14/424887t.webp,0,1
7188,Nami Hitou,6849,,https://cdn.myanimelist.net/images/characters/6/36026.webp,https://cdn.myanimelist.net/images/characters/6/36026.jpg,https://cdn.myanimelist.net/images/characters/6/36026t.webp,0,1
7189,Konatsu Miyamoto,60957,,https://cdn.myanimelist.net/images/characters/14/166703.webp,https://cdn.myanimelist.net/images/characters/14/166703.jpg,https://cdn.myanimelist.net/images/characters/14/166703t.webp,0,1
7190,Grimm,164602,,https://cdn.myanimelist.net/images/characters/5/365022.webp,https://cdn.myanimelist.net/images/characters/5/365022.jpg,https://cdn.myanimelist.net/images/characters/5/365022t.webp,0,1
7191,Chi-Chi,2102,,https://cdn.myanimelist.net/images/characters/14/247963.webp,https://cdn.myanimelist.net/images/characters/14/247963.jpg,https://cdn.myanimelist.net/images/characters/14/247963t.webp,0,1
7192,Meier Link,1021,,https://cdn.myanimelist.net/images/characters/6/367945.webp,https://cdn.myanimelist.net/images/characters/6/367945.jpg,https://cdn.myanimelist.net/images/characters/6/367945t.webp,0,1
7193,Yuu,28263,,https://cdn.myanimelist.net/images/characters/14/137995.webp,https://cdn.myanimelist.net/images/characters/14/137995.jpg,https://cdn.myanimelist.net/images/characters/14/137995t.webp,0,1
7194,Kenjirou Hato,40058,,https://cdn.myanimelist.net/images/characters/14/185491.webp,https://cdn.myanimelist.net/images/characters/14/185491.jpg,https://cdn.myanimelist.net/images/characters/14/185491t.webp,0,1
7195,Koukichi Muta,179176,,https://cdn.myanimelist.net/images/characters/13/444206.webp,https://cdn.myanimelist.net/images/characters/13/444206.jpg,https://cdn.myanimelist.net/images/characters/13/444206t.webp,0,1
7196,Miko,106839,,https://cdn.myanimelist.net/images/characters/7/434617.webp,https://cdn.myanimelist.net/images/characters/7/434617.jpg,https://cdn.myanimelist.net/images/characters/7/434617t.webp,0,1
7197,Karin Kurosaki,4018,,https://cdn.myanimelist.net/images/characters/7/158885.webp,https://cdn.myanimelist.net/images/characters/7/158885.jpg,https://cdn.myanimelist.net/images/characters/7/158885t.webp,0,1
7198,Sylvia Sherwood,177511,,https://cdn.myanimelist.net/images/characters/3/467192.webp,https://cdn.myanimelist.net/images/characters/3/467192.jpg,https://cdn.myanimelist.net/images/characters/3/467192t.webp,0,1
7199,Mari Kusakabe,21838,,https://cdn.myanimelist.net/images/characters/12/141081.webp,https://cdn.myanimelist.net/images/characters/12/141081.jpg,https://cdn.myanimelist.net/images/characters/12/141081t.webp,0,1
7200,Taikoubou,3429,,https://cdn.myanimelist.net/images/characters/11/346020.webp,https://cdn.myanimelist.net/images/characters/11/346020.jpg,https://cdn.myanimelist.net/images/characters/11/346020t.webp,0,1
7201,Chakuro,149265,,https://cdn.myanimelist.net/images/characters/3/460604.webp,https://cdn.myanimelist.net/images/characters/3/460604.jpg,https://cdn.myanimelist.net/images/characters/3/460604t.webp,0,1
7202,Jinghua Yang,146743,,https://cdn.myanimelist.net/images/characters/8/322670.webp,https://cdn.myanimelist.net/images/characters/8/322670.jpg,https://cdn.myanimelist.net/images/characters/8/322670t.webp,0,1
7203,Amelia Irving,207517,,https://cdn.myanimelist.net/images/characters/13/467980.webp,https://cdn.myanimelist.net/images/characters/13/467980.jpg,https://cdn.myanimelist.net/images/characters/13/467980t.webp,0,1
7204,Hana Yurikawa,176669,,https://cdn.myanimelist.net/images/characters/14/448308.webp,https://cdn.myanimelist.net/images/characters/14/448308.jpg,https://cdn.myanimelist.net/images/characters/14/448308t.webp,0,1
7205,Hayato Shinkai,89315,,https://cdn.myanimelist.net/images/characters/15/266381.webp,https://cdn.myanimelist.net/images/characters/15/266381.jpg,https://cdn.myanimelist.net/images/characters/15/266381t.webp,0,1
7206,Haru Ichinose,86239,,https://cdn.myanimelist.net/images/characters/4/264213.webp,https://cdn.myanimelist.net/images/characters/4/264213.jpg,https://cdn.myanimelist.net/images/characters/4/264213t.webp,0,1
7207,Shinya Kiritani,128543,,https://cdn.myanimelist.net/images/characters/8/527470.webp,https://cdn.myanimelist.net/images/characters/8/527470.jpg,https://cdn.myanimelist.net/images/characters/8/527470t.webp,0,1
7208,Adélie,100297,,https://cdn.myanimelist.net/images/characters/12/236669.webp,https://cdn.myanimelist.net/images/characters/12/236669.jpg,https://cdn.myanimelist.net/images/characters/12/236669t.webp,0,1
7209,Yasuhiro Hagakure,65533,,https://cdn.myanimelist.net/images/characters/3/324008.webp,https://cdn.myanimelist.net/images/characters/3/324008.jpg,https://cdn.myanimelist.net/images/characters/3/324008t.webp,0,1
7210,Tomohiro Machiya,119489,,https://cdn.myanimelist.net/images/characters/14/319246.webp,https://cdn.myanimelist.net/images/characters/14/319246.jpg,https://cdn.myanimelist.net/images/characters/14/319246t.webp,0,1
7211,Heisuke Mashimo,201489,,https://cdn.myanimelist.net/images/characters/2/557779.webp,https://cdn.myanimelist.net/images/characters/2/557779.jpg,https://cdn.myanimelist.net/images/characters/2/557779t.webp,0,1
7212,Aletta,151883,,https://cdn.myanimelist.net/images/characters/9/334988.webp,https://cdn.myanimelist.net/images/characters/9/334988.jpg,https://cdn.myanimelist.net/images/characters/9/334988t.webp,0,1
7213,Mink,71841,,https://cdn.myanimelist.net/images/characters/8/183391.webp,https://cdn.myanimelist.net/images/characters/8/183391.jpg,https://cdn.myanimelist.net/images/characters/8/183391t.webp,0,1
7214,Hinako Inui,85779,,https://cdn.myanimelist.net/images/characters/6/282765.webp,https://cdn.myanimelist.net/images/characters/6/282765.jpg,https://cdn.myanimelist.net/images/characters/6/282765t.webp,0,1
7215,Suou Yagyu,92125,,https://cdn.myanimelist.net/images/characters/5/220615.webp,https://cdn.myanimelist.net/images/characters/5/220615.jpg,https://cdn.myanimelist.net/images/characters/5/220615t.webp,0,1
7216,Jinzouningen 16-gou,2099,,https://cdn.myanimelist.net/images/characters/10/52825.webp,https://cdn.myanimelist.net/images/characters/10/52825.jpg,https://cdn.myanimelist.net/images/characters/10/52825t.webp,0,1
7217,Daigo Tsuwabuki,27162,,https://cdn.myanimelist.net/images/characters/14/469813.webp,https://cdn.myanimelist.net/images/characters/14/469813.jpg,https://cdn.myanimelist.net/images/characters/14/469813t.webp,0,1
7218,Churuya,9437,,https://cdn.myanimelist.net/images/characters/6/48077.webp,https://cdn.myanimelist.net/images/characters/6/48077.jpg,https://cdn.myanimelist.net/images/characters/6/48077t.webp,0,1
7219,Leonmitchelli Galette des Rois,39631,,https://cdn.myanimelist.net/images/characters/2/245989.webp,https://cdn.myanimelist.net/images/characters/2/245989.jpg,https://cdn.myanimelist.net/images/characters/2/245989t.webp,0,1
7220,Kaoru Sugimura,22511,,https://cdn.myanimelist.net/images/characters/12/113663.webp,https://cdn.myanimelist.net/images/characters/12/113663.jpg,https://cdn.myanimelist.net/images/characters/12/113663t.webp,0,1
7221,Koromo Amae,18302,,https://cdn.myanimelist.net/images/characters/12/75495.webp,https://cdn.myanimelist.net/images/characters/12/75495.jpg,https://cdn.myanimelist.net/images/characters/12/75495t.webp,0,1
7222,Hans von Zettour,147301,,https://cdn.myanimelist.net/images/characters/10/370124.webp,https://cdn.myanimelist.net/images/characters/10/370124.jpg,https://cdn.myanimelist.net/images/characters/10/370124t.webp,0,1
7223,Balmung,2231,,https://cdn.myanimelist.net/images/characters/14/131721.webp,https://cdn.myanimelist.net/images/characters/14/131721.jpg,https://cdn.myanimelist.net/images/characters/14/131721t.webp,0,1
7224,Narumi Tooi,160349,,https://cdn.myanimelist.net/images/characters/2/354157.webp,https://cdn.myanimelist.net/images/characters/2/354157.jpg,https://cdn.myanimelist.net/images/characters/2/354157t.webp,0,1
7225,Tora Igarashi,27717,,https://cdn.myanimelist.net/images/characters/5/229733.webp,https://cdn.myanimelist.net/images/characters/5/229733.jpg,https://cdn.myanimelist.net/images/characters/5/229733t.webp,0,1
7226,Haruki Serizawa,124937,,https://cdn.myanimelist.net/images/characters/16/276871.webp,https://cdn.myanimelist.net/images/characters/16/276871.jpg,https://cdn.myanimelist.net/images/characters/16/276871t.webp,0,1
7227,Mimi Pearlbaton,142184,,https://cdn.myanimelist.net/images/characters/11/577612.webp,https://cdn.myanimelist.net/images/characters/11/577612.jpg,https://cdn.myanimelist.net/images/characters/11/577612t.webp,0,1
7228,Nao Iihara,23738,,https://cdn.myanimelist.net/images/characters/3/103879.webp,https://cdn.myanimelist.net/images/characters/3/103879.jpg,https://cdn.myanimelist.net/images/characters/3/103879t.webp,0,1
7229,Aoi Tsubaki,158555,,https://cdn.myanimelist.net/images/characters/5/596789.webp,https://cdn.myanimelist.net/images/characters/5/596789.jpg,https://cdn.myanimelist.net/images/characters/5/596789t.webp,0,1
7230,Luca,26394,,https://cdn.myanimelist.net/images/characters/5/150769.webp,https://cdn.myanimelist.net/images/characters/5/150769.jpg,https://cdn.myanimelist.net/images/characters/5/150769t.webp,0,1
7231,Maki Aikawa,3764,,https://cdn.myanimelist.net/images/characters/3/62606.webp,https://cdn.myanimelist.net/images/characters/3/62606.jpg,https://cdn.myanimelist.net/images/characters/3/62606t.webp,0,1
7232,Mitsuya Majime,139108,,https://cdn.myanimelist.net/images/characters/3/315361.webp,https://cdn.myanimelist.net/images/characters/3/315361.jpg,https://cdn.myanimelist.net/images/characters/3/315361t.webp,0,1
7233,Asuka Kyouno,67515,,https://cdn.myanimelist.net/images/characters/12/175827.webp,https://cdn.myanimelist.net/images/characters/12/175827.jpg,https://cdn.myanimelist.net/images/characters/12/175827t.webp,0,1
7234,Elza,177331,,https://cdn.myanimelist.net/images/characters/8/398675.webp,https://cdn.myanimelist.net/images/characters/8/398675.jpg,https://cdn.myanimelist.net/images/characters/8/398675t.webp,0,1
7235,Mui Aiba,92087,,https://cdn.myanimelist.net/images/characters/3/327482.webp,https://cdn.myanimelist.net/images/characters/3/327482.jpg,https://cdn.myanimelist.net/images/characters/3/327482t.webp,0,1
7236,Sunred,17603,,https://cdn.myanimelist.net/images/characters/9/82554.webp,https://cdn.myanimelist.net/images/characters/9/82554.jpg,https://cdn.myanimelist.net/images/characters/9/82554t.webp,0,1
7237,Yoshinoya,1750,,https://cdn.myanimelist.net/images/characters/9/206709.webp,https://cdn.myanimelist.net/images/characters/9/206709.jpg,https://cdn.myanimelist.net/images/characters/9/206709t.webp,0,1
7238,Selnia Iori Flameheart,28640,,https://cdn.myanimelist.net/images/characters/13/92409.webp,https://cdn.myanimelist.net/images/characters/13/92409.jpg,https://cdn.myanimelist.net/images/characters/13/92409t.webp,0,1
7239,Kanata Yatonokami,211469,,https://cdn.myanimelist.net/images/characters/9/474947.webp,https://cdn.myanimelist.net/images/characters/9/474947.jpg,https://cdn.myanimelist.net/images/characters/9/474947t.webp,0,1
7240,Heroine,70403,,https://cdn.myanimelist.net/images/characters/7/192407.webp,https://cdn.myanimelist.net/images/characters/7/192407.jpg,https://cdn.myanimelist.net/images/characters/7/192407t.webp,0,1
7241,Havoc,3320,,https://cdn.myanimelist.net/images/characters/10/54029.webp,https://cdn.myanimelist.net/images/characters/10/54029.jpg,https://cdn.myanimelist.net/images/characters/10/54029t.webp,0,1
7242,Nanami Madobe,32787,,https://cdn.myanimelist.net/images/characters/5/92960.webp,https://cdn.myanimelist.net/images/characters/5/92960.jpg,https://cdn.myanimelist.net/images/characters/5/92960t.webp,0,1
7243,Gakuhou Asano,85819,,https://cdn.myanimelist.net/images/characters/15/277157.webp,https://cdn.myanimelist.net/images/characters/15/277157.jpg,https://cdn.myanimelist.net/images/characters/15/277157t.webp,0,1
7244,Keisuke Suga,171310,,https://cdn.myanimelist.net/images/characters/16/441156.webp,https://cdn.myanimelist.net/images/characters/16/441156.jpg,https://cdn.myanimelist.net/images/characters/16/441156t.webp,0,1
7245,Kohaku Tsukishiro,160191,,https://cdn.myanimelist.net/images/characters/8/381554.webp,https://cdn.myanimelist.net/images/characters/8/381554.jpg,https://cdn.myanimelist.net/images/characters/8/381554t.webp,0,1
7246,Over Justice Director-General,138298,,https://cdn.myanimelist.net/images/characters/3/303305.webp,https://cdn.myanimelist.net/images/characters/3/303305.jpg,https://cdn.myanimelist.net/images/characters/3/303305t.webp,0,1
7247,Makoto Takiya,136729,,https://cdn.myanimelist.net/images/characters/11/456440.webp,https://cdn.myanimelist.net/images/characters/11/456440.jpg,https://cdn.myanimelist.net/images/characters/11/456440t.webp,0,1
7248,Lily,200180,,https://cdn.myanimelist.net/images/characters/15/498565.webp,https://cdn.myanimelist.net/images/characters/15/498565.jpg,https://cdn.myanimelist.net/images/characters/15/498565t.webp,0,1
7249,Yuito Aoi,160189,,https://cdn.myanimelist.net/images/characters/9/381553.webp,https://cdn.myanimelist.net/images/characters/9/381553.jpg,https://cdn.myanimelist.net/images/characters/9/381553t.webp,0,1
7250,Nier,157559,,https://cdn.myanimelist.net/images/characters/5/346760.webp,https://cdn.myanimelist.net/images/characters/5/346760.jpg,https://cdn.myanimelist.net/images/characters/5/346760t.webp,0,1
7251,Reika Kurashiki,204044,,https://cdn.myanimelist.net/images/characters/11/592127.webp,https://cdn.myanimelist.net/images/characters/11/592127.jpg,https://cdn.myanimelist.net/images/characters/11/592127t.webp,0,1
7252,Koromaru,9431,,https://cdn.myanimelist.net/images/characters/14/362594.webp,https://cdn.myanimelist.net/images/characters/14/362594.jpg,https://cdn.myanimelist.net/images/characters/14/362594t.webp,0,1
7253,Reiko Terayama,10280,,https://cdn.myanimelist.net/images/characters/8/423324.webp,https://cdn.myanimelist.net/images/characters/8/423324.jpg,https://cdn.myanimelist.net/images/characters/8/423324t.webp,0,1
7254,Hirotaka Wakamatsu,88399,,https://cdn.myanimelist.net/images/characters/9/257293.webp,https://cdn.myanimelist.net/images/characters/9/257293.jpg,https://cdn.myanimelist.net/images/characters/9/257293t.webp,0,1
7255,Masumi Itachi,152638,,https://cdn.myanimelist.net/images/characters/14/445167.webp,https://cdn.myanimelist.net/images/characters/14/445167.jpg,https://cdn.myanimelist.net/images/characters/14/445167t.webp,0,1
7256,Hana Nonomura,136941,,https://cdn.myanimelist.net/images/characters/16/312102.webp,https://cdn.myanimelist.net/images/characters/16/312102.jpg,https://cdn.myanimelist.net/images/characters/16/312102t.webp,0,1
7257,Ryotaro Tsuchiura,1781,,https://cdn.myanimelist.net/images/characters/8/78997.webp,https://cdn.myanimelist.net/images/characters/8/78997.jpg,https://cdn.myanimelist.net/images/characters/8/78997t.webp,0,1
7258,Renji Asou,4691,,https://cdn.myanimelist.net/images/characters/12/55099.webp,https://cdn.myanimelist.net/images/characters/12/55099.jpg,https://cdn.myanimelist.net/images/characters/12/55099t.webp,0,1
7259,Grizzly,59833,,https://cdn.myanimelist.net/images/characters/12/170361.webp,https://cdn.myanimelist.net/images/characters/12/170361.jpg,https://cdn.myanimelist.net/images/characters/12/170361t.webp,0,1
7260,Jinsung Ha,178904,,https://cdn.myanimelist.net/images/characters/5/561457.webp,https://cdn.myanimelist.net/images/characters/5/561457.jpg,https://cdn.myanimelist.net/images/characters/5/561457t.webp,0,1
